7.91000000e+02 -2.49766736e-09 -5.08310927e-04 7.90468207e-02 2.28534947e-03 5.19994458e-08 -5.50254688e-07 9.99997389e-01 1.01953980e+00 -2.45417136e+00 1.02071480e+00 -2.46289928e+00 -1.01953053e+00 2.45416858e+00 -1.02072453e+00 2.46290154e+00
7.92000000e+02 -2.49994695e-09 -5.08298889e-04 7.91290782e-02 2.28329510e-03 5.19953967e-08 -5.50524225e-07 9.99997393e-01 1.01929939e+00 -2.45352997e+00 1.02047636e+00 -2.46225149e+00 -1.01929013e+00 2.45352719e+00 -1.02048608e+00 2.46225376e+00
7.93000000e+02 -2.50222655e-09 -5.08286852e-04 7.92113357e-02 2.28124073e-03 5.19913476e-08 -5.50793763e-07 9.99997398e-01 1.01905899e+00 -2.45288858e+00 1.02023791e+00 -2.46160371e+00 -1.01904973e+00 2.45288580e+00 -1.02024764e+00 2.46160597e+00
7.94000000e+02 -2.50450615e-09 -5.08274814e-04 7.92935931e-02 2.27918636e-03 5.19872985e-08 -5.51063300e-07 9.99997403e-01 1.01881859e+00 -2.45224719e+00 1.01999947e+00 -2.46095593e+00 -1.01880933e+00 2.45224441e+00 -1.02000919e+00 2.46095819e+00
7.95000000e+02 -2.50678575e-09 -5.08262777e-04 7.93758506e-02 2.27713199e-03 5.19832494e-08 -5.51332838e-07 9.99997407e-01 1.01857819e+00 -2.45160580e+00 1.01976102e+00 -2.46030815e+00 -1.01856894e+00 2.45160303e+00 -1.01977075e+00 2.46031041e+00
7.96000000e+02 -2.50906535e-09 -5.08250740e-04 7.94581080e-02 2.27507762e-03 5.19792003e-08 -5.51602375e-07 9.99997412e-01 1.01833779e+00 -2.45096441e+00 1.01952258e+00 -2.45966037e+00 -1.01832854e+00 2.45096164e+00 -1.01953230e+00 2.45966263e+00
7.97000000e+02 -2.51134495e-09 -5.08238702e-04 7.95403655e-02 2.27302325e-03 5.19751512e-08 -5.51871912e-07 9.99997417e-01 1.01809739e+00 -2.45032302e+00 1.01928414e+00 -2.45901258e+00 -1.01808814e+00 2.45032025e+00 -1.01929385e+00 2.45901485e+00
7.98000000e+02 -2.51362454e-09 -5.08226665e-04 7.96226230e-02 2.27096888e-03 5.19711021e-08 -5.52141450e-07 9.99997421e-01 1.01785699e+00 -2.44968163e+00 1.01904569e+00 -2.45836480e+00 -1.01784774e+00 2.44967886e+00 -1.01905541e+00 2.45836706e+00
7.99000000e+02 -2.51590414e-09 -5.08214628e-04 7.97048804e-02 2.26891451e-03 5.19670530e-08 -5.52410987e-07 9.99997426e-01 1.01761659e+00 -2.44904024e+00 1.01880725e+00 -2.45771702e+00 -1.01760734e+00 2.44903747e+00 -1.01881696e+00 2.45771928e+00
8.00000000e+02 -2.51818374e-09 -5.08202590e-04 7.97871379e-02 2.26686014e-03 5.19630039e-08 -5.52680525e-07 9.99997431e-01 1.01737619e+00 -2.44839885e+00 1.01856880e+00 -2.45706924e+00 -1.01736694e+00 2.44839608e+00 -1.01857851e+00 2.45707150e+00
8.01000000e+02 -2.52337348e-09 -5.08172484e-04 7.99167461e-02 2.26388183e-03 5.19459092e-08 -5.52881027e-07 9.99997437e-01 1.01709600e+00 -2.44747634e+00 1.01829257e+00 -2.45613747e+00 -1.01708676e+00 2.44747357e+00 -1.01830227e+00 2.45613973e+00
8.02000000e+02 -2.52856322e-09 -5.08142378e-04 8.00463543e-02 2.26090351e-03 5.19288145e-08 -5.53081529e-07 9.99997444e-01 1.01681581e+00 -2.44655383e+00 1.01801633e+00 -2.45520570e+00 -1.01680657e+00 2.44655106e+00 -1.01802602e+00 2.45520796e+00
8.03000000e+02 -2.53375296e-09 -5.08112272e-04 8.01759625e-02 2.25792519e-03 5.19117198e-08 -5.53282031e-07 9.99997451e-01 1.01653562e+00 -2.44563132e+00 1.01774009e+00 -2.45427393e+00 -1.01652639e+00 2.44562855e+00 -1.01774978e+00 2.45427619e+00
8.04000000e+02 -2.53894270e-09 -5.08082166e-04 8.03055707e-02 2.25494687e-03 5.18946251e-08 -5.53482533e-07 9.99997457e-01 1.01625542e+00 -2.44470881e+00 1.01746385e+00 -2.45334216e+00 -1.01624620e+00 2.44470604e+00 -1.01747353e+00 2.45334442e+00
8.05000000e+02 -2.54413244e-09 -5.08052060e-04 8.04351789e-02 2.25196855e-03 5.18775303e-08 -5.53683035e-07 9.99997464e-01 1.01597523e+00 -2.44378630e+00 1.01718761e+00 -2.45241039e+00 -1.01596602e+00 2.44378353e+00 -1.01719729e+00 2.45241265e+00
8.06000000e+02 -2.54932218e-09 -5.08021954e-04 8.05647870e-02 2.24899023e-03 5.18604356e-08 -5.53883537e-07 9.99997471e-01 1.01569504e+00 -2.44286379e+00 1.01691137e+00 -2.45147862e+00 -1.01568583e+00 2.44286102e+00 -1.01692104e+00 2.45148088e+00
8.07000000e+02 -2.55451192e-09 -5.07991848e-04 8.06943952e-02 2.24601191e-03 5.18433409e-08 -5.54084039e-07 9.99997478e-01 1.01541485e+00 -2.44194128e+00 1.01663514e+00 -2.45054685e+00 -1.01540564e+00 2.44193851e+00 -1.01664480e+00 2.45054911e+00
8.08000000e+02 -2.55970166e-09 -5.07961742e-04 8.08240034e-02 2.24303359e-03 5.18262462e-08 -5.54284541e-07 9.99997484e-01 1.01513466e+00 -2.44101877e+00 1.01635890e+00 -2.44961508e+00 -1.01512546e+00 2.44101600e+00 -1.01636855e+00 2.44961734e+00
8.09000000e+02 -2.56489140e-09 -5.07931636e-04 8.09536116e-02 2.24005528e-03 5.18091515e-08 -5.54485043e-07 9.99997491e-01 1.01485446e+00 -2.44009626e+00 1.01608266e+00 -2.44868331e+00 -1.01484527e+00 2.44009349e+00 -1.01609231e+00 2.44868557e+00
8.10000000e+02 -2.57008114e-09 -5.07901530e-04 8.10832198e-02 2.23707696e-03 5.17920568e-08 -5.54685545e-07 9.99997498e-01 1.01457427e+00 -2.43917375e+00 1.01580642e+00 -2.44775154e+00 -1.01456509e+00 2.43917099e+00 -1.01581606e+00 2.44775380e+00
8.11000000e+02 -2.57837710e-09 -5.07849257e-04 8.12700756e-02 2.23304082e-03 5.17582123e-08 -5.54799223e-07 9.99997507e-01 1.01424077e+00 -2.43791027e+00 1.01547904e+00 -2.44647553e+00 -1.01423160e+00 2.43790750e+00 -1.01548867e+00 2.44647778e+00
8.12000000e+02 -2.58667305e-09 -5.07796984e-04 8.14569314e-02 2.22900468e-03 5.17243678e-08 -5.54912901e-07 9.99997516e-01 1.01390728e+00 -2.43664678e+00 1.01515165e+00 -2.44519951e+00 -1.01389812e+00 2.43664402e+00 -1.01516127e+00 2.44520176e+00
8.13000000e+02 -2.59496900e-09 -5.07744711e-04 8.16437872e-02 2.22496855e-03 5.16905233e-08 -5.55026579e-07 9.99997525e-01 1.01357378e+00 -2.43538330e+00 1.01482427e+00 -2.44392350e+00 -1.01356463e+00 2.43538054e+00 -1.01483387e+00 2.44392575e+00
8.14000000e+02 -2.60326495e-09 -5.07692438e-04 8.18306429e-02 2.22093241e-03 5.16566788e-08 -5.55140258e-07 9.99997534e-01 1.01324028e+00 -2.43411981e+00 1.01449689e+00 -2.44264748e+00 -1.01323114e+00 2.43411705e+00 -1.01450648e+00 2.44264973e+00
8.15000000e+02 -2.61156090e-09 -5.07640165e-04 8.20174987e-02 2.21689628e-03 5.16228343e-08 -5.55253936e-07 9.99997542e-01 1.01290679e+00 -2.43285633e+00 1.01416950e+00 -2.44137146e+00 -1.01289766e+00 2.43285357e+00 -1.01417908e+00 2.44137371e+00
8.16000000e+02 -2.61985686e-09 -5.07587893e-04 8.22043545e-02 2.21286014e-03 5.15889898e-08 -5.55367614e-07 9.99997551e-01 1.01257329e+00 -2.43159284e+00 1.01384212e+00 -2.44009545e+00 -1.01256417e+00 2.43159009e+00 -1.01385169e+00 2.44009770e+00
8.17000000e+02 -2.62815281e-09 -5.07535620e-04 8.23912103e-02 2.20882400e-03 5.15551453e-08 -5.55481292e-07 9.99997560e-01 1.01223979e+00 -2.43032936e+00 1.01351473e+00 -2.43881943e+00 -1.01223068e+00 2.43032660e+00 -1.01352429e+00 2.43882168e+00
8.18000000e+02 -2.63644876e-09 -5.07483347e-04 8.25780661e-02 2.20478787e-03 5.15213008e-08 -5.55594970e-07 9.99997569e-01 1.01190629e+00 -2.42906588e+00 1.01318735e+00 -2.43754342e+00 -1.01189720e+00 2.42906312e+00 -1.01319689e+00 2.43754566e+00
8.19000000e+02 -2.64474471e-09 -5.07431074e-04 8.27649219e-02 2.20075173e-03 5.14874564e-08 -5.55708648e-07 9.99997578e-01 1.01157280e+00 -2.42780239e+00 1.01285997e+00 -2.43626740e+00 -1.01156371e+00 2.42779964e+00 -1.01286950e+00 2.43626965e+00
8.20000000e+02 -2.65304066e-09 -5.07378801e-04 8.29517777e-02 2.19671560e-03 5.14536119e-08 -5.55822326e-07 9.99997587e-01 1.01123930e+00 -2.42653891e+00 1.01253258e+00 -2.43499139e+00 -1.01123023e+00 2.42653616e+00 -1.01254210e+00 2.43499363e+00
8.21000000e+02 -2.66433693e-09 -5.07300674e-04 8.32059557e-02 2.19153146e-03 5.13985794e-08 -5.55828170e-07 9.99997598e-01 1.01083419e+00 -2.42487250e+00 1.01213572e+00 -2.43330892e+00 -1.01082513e+00 2.42486975e+00 -1.01214522e+00 2.43331116e+00
8.22000000e+02 -2.67563319e-09 -5.07222546e-04 8.34601337e-02 2.18634732e-03 5.13435469e-08 -5.55834014e-07 9.99997610e-01 1.01042907e+00 -2.42320610e+00 1.01173885e+00 -2.43162645e+00 -1.01042003e+00 2.42320335e+00 -1.01174833e+00 2.43162869e+00
8.23000000e+02 -2.68692945e-09 -5.07144418e-04 8.37143118e-02 2.18116317e-03 5.12885145e-08 -5.55839858e-07 9.99997621e-01 1.01002396e+00 -2.42153970e+00 1.01134198e+00 -2.42994398e+00 -1.01001494e+00 2.42153695e+00 -1.01135145e+00 2.42994622e+00
8.24000000e+02 -2.69822572e-09 -5.07066291e-04 8.39684898e-02 2.17597903e-03 5.12334820e-08 -5.55845702e-07 9.99997632e-01 1.00961885e+00 -2.41987329e+00 1.01094512e+00 -2.42826151e+00 -1.00960984e+00 2.41987055e+00 -1.01095456e+00 2.42826374e+00
8.25000000e+02 -2.70952198e-09 -5.06988163e-04 8.42226679e-02 2.17079489e-03 5.11784495e-08 -5.55851546e-07 9.99997643e-01 1.00921373e+00 -2.41820689e+00 1.01054825e+00 -2.42657904e+00 -1.00920474e+00 2.41820415e+00 -1.01055768e+00 2.42658127e+00
8.26000000e+02 -2.72081824e-09 -5.06910035e-04 8.44768459e-02 2.16561075e-03 5.11234171e-08 -5.55857390e-07 9.99997655e-01 1.00880862e+00 -2.41654049e+00 1.01015138e+00 -2.42489657e+00 -1.00879965e+00 2.41653775e+00 -1.01016079e+00 2.42489880e+00
8.27000000e+02 -2.73211450e-09 -5.06831907e-04 8.47310239e-02 2.16042661e-03 5.10683846e-08 -5.55863234e-07 9.99997666e-01 1.00840351e+00 -2.41487408e+00 1.00975452e+00 -2.42321410e+00 -1.00839455e+00 2.41487135e+00 -1.00976391e+00 2.42321633e+00
8.28000000e+02 -2.74341077e-09 -5.06753780e-04 8.49852020e-02 2.15524247e-03 5.10133521e-08 -5.55869077e-07 9.99997677e-01 1.00799839e+00 -2.41320768e+00 1.00935765e+00 -2.42153163e+00 -1.00798945e+00 2.41320495e+00 -1.00936702e+00 2.42153386e+00
8.29000000e+02 -2.75470703e-09 -5.06675652e-04 8.52393800e-02 2.15005833e-03 5.09583197e-08 -5.55874921e-07 9.99997689e-01 1.00759328e+00 -2.41154128e+00 1.00896078e+00 -2.41984916e+00 -1.00758436e+00 2.41153855e+00 -1.00897014e+00 2.41985139e+00
8.30000000e+02 -2.76600329e-09 -5.06597524e-04 8.54935580e-02 2.14487419e-03 5.09032872e-08 -5.55880765e-07 9.99997700e-01 1.00718817e+00 -2.40987488e+00 1.00856392e+00 -2.41816669e+00 -1.00717926e+00 2.40987215e+00 -1.00857326e+00 2.41816892e+00
8.31000000e+02 -2.77984317e-09 -5.06490713e-04 8.58253474e-02 2.13850741e-03 5.08218820e-08 -5.55753493e-07 9.99997713e-01 1.00668676e+00 -2.40774083e+00 1.00807264e+00 -2.41601296e+00 -1.00667788e+00 2.40773810e+00 -1.00808196e+00 2.41601519e+00
8.32000000e+02 -2.79368305e-09 -5.06383901e-04 8.61571367e-02 2.13214062e-03 5.07404768e-08 -5.55626221e-07 9.99997727e-01 1.00618536e+00 -2.40560678e+00 1.00758137e+00 -2.41385924e+00 -1.00617650e+00 2.40560406e+00 -1.00759066e+00 2.41386146e+00
8.33000000e+02 -2.80752293e-09 -5.06277090e-04 8.64889260e-02 2.12577383e-03 5.06590715e-08 -5.55498948e-07 9.99997740e-01 1.00568396e+00 -2.40347274e+00 1.00709010e+00 -2.41170551e+00 -1.00567512e+00 2.40347002e+00 -1.00709937e+00 2.41170773e+00
8.34000000e+02 -2.82136281e-09 -5.06170278e-04 8.68207153e-02 2.11940705e-03 5.05776663e-08 -5.55371676e-07 9.99997754e-01 1.00518255e+00 -2.40133869e+00 1.00659883e+00 -2.40955178e+00 -1.00517374e+00 2.40133598e+00 -1.00660807e+00 2.40955400e+00
8.35000000e+02 -2.83520269e-09 -5.06063467e-04 8.71525046e-02 2.11304026e-03 5.04962611e-08 -5.55244404e-07 9.99997767e-01 1.00468115e+00 -2.39920465e+00 1.00610755e+00 -2.40739805e+00 -1.00467236e+00 2.39920194e+00 -1.00611677e+00 2.40740026e+00
8.36000000e+02 -2.84904257e-09 -5.05956655e-04 8.74842939e-02 2.10667348e-03 5.04148558e-08 -5.55117132e-07 9.99997780e-01 1.00417974e+00 -2.39707060e+00 1.00561628e+00 -2.40524433e+00 -1.00417097e+00 2.39706789e+00 -1.00562548e+00 2.40524653e+00
8.37000000e+02 -2.86288245e-09 -5.05849844e-04 8.78160832e-02 2.10030669e-03 5.03334506e-08 -5.54989859e-07 9.99997794e-01 1.00367834e+00 -2.39493656e+00 1.00512501e+00 -2.40309060e+00 -1.00366959e+00 2.39493385e+00 -1.00513418e+00 2.40309280e+00
8.38000000e+02 -2.87672233e-09 -5.05743032e-04 8.81478725e-02 2.09393991e-03 5.02520454e-08 -5.54862587e-07 9.99997807e-01 1.00317694e+00 -2.39280251e+00 1.00463374e+00 -2.40093687e+00 -1.00316821e+00 2.39279981e+00 -1.00464288e+00 2.40093907e+00
8.39000000e+02 -2.89056221e-09 -5.05636221e-04 8.84796618e-02 2.08757312e-03 5.01706402e-08 -5.54735315e-07 9.99997821e-01 1.00267553e+00 -2.39066847e+00 1.00414247e+00 -2.39878314e+00 -1.00266683e+00 2.39066577e+00 -1.00415159e+00 2.39878534e+00
8.40000000e+02 -2.90440209e-09 -5.05529409e-04 8.88114511e-02 2.08120634e-03 5.00892349e-08 -5.54608042e-07 9.99997834e-01 1.00217413e+00 -2.38853442e+00 1.00365119e+00 -2.39662942e+00 -1.00216545e+00 2.38853172e+00 -1.00366029e+00 2.39663161e+00
8.41000000e+02 -2.91997808e-09 -5.05392412e-04 8.92313803e-02 2.07368639e-03 4.99757119e-08 -5.54317057e-07 9.99997850e-01 1.00154397e+00 -2.38586449e+00 1.00303258e+00 -2.39393632e+00 -1.00153532e+00 2.38586180e+00 -1.00304165e+00 2.39393852e+00
8.42000000e+02 -2.93555406e-09 -5.05255414e-04 8.96513095e-02 2.06616644e-03 4.98621889e-08 -5.54026072e-07 9.99997865e-01 1.00091380e+00 -2.38319456e+00 1.00241397e+00 -2.39124323e+00 -1.00090518e+00 2.38319187e+00 -1.00242300e+00 2.39124542e+00
8.43000000e+02 -2.95113004e-09 -5.05118417e-04 9.00712388e-02 2.05864649e-03 4.97486659e-08 -5.53735086e-07 9.99997880e-01 1.00028364e+00 -2.38052463e+00 1.00179535e+00 -2.38855013e+00 -1.00027505e+00 2.38052195e+00 -1.00180436e+00 2.38855232e+00
8.44000000e+02 -2.96670603e-09 -5.04981420e-04 9.04911680e-02 2.05112654e-03 4.96351429e-08 -5.53444101e-07 9.99997896e-01 9.99653479e-01 -2.37785470e+00 1.00117674e+00 -2.38585704e+00 -9.99644915e-01 2.37785202e+00 -1.00118571e+00 2.38585922e+00
8.45000000e+02 -2.98228201e-09 -5.04844423e-04 9.09110972e-02 2.04360659e-03 4.95216199e-08 -5.53153115e-07 9.99997911e-01 9.99023317e-01 -2.37518477e+00 1.00055813e+00 -2.38316395e+00 -9.99014781e-01 2.37518209e+00 -1.00056707e+00 2.38316613e+00
8.46000000e+02 -2.99785799e-09 -5.04707425e-04 9.13310264e-02 2.03608664e-03 4.94080968e-08 -5.52862130e-07 9.99997926e-01 9.98393154e-01 -2.37251484e+00 9.99939512e-01 -2.38047085e+00 -9.98384648e-01 2.37251217e+00 -9.99948424e-01 2.38047303e+00
8.47000000e+02 -3.01343398e-09 -5.04570428e-04 9.17509556e-02 2.02856669e-03 4.92945738e-08 -5.52571145e-07 9.99997942e-01 9.97762992e-01 -2.36984491e+00 9.99320898e-01 -2.37777776e+00 -9.97754514e-01 2.36984224e+00 -9.99329779e-01 2.37777993e+00
8.48000000e+02 -3.02900996e-09 -5.04433431e-04 9.21708848e-02 2.02104674e-03 4.91810508e-08 -5.52280159e-07 9.99997957e-01 9.97132829e-01 -2.36717498e+00 9.98702284e-01 -2.37508466e+00 -9.97124380e-01 2.36717232e+00 -9.98711135e-01 2.37508683e+00
8.49000000e+02 -3.04458594e-09 -5.04296433e-04 9.25908141e-02 2.01352679e-03 4.90675278e-08 -5.51989174e-07 9.99997973e-01 9.96502667e-01 -2.36450505e+00 9.98083671e-01 -2.37239157e+00 -9.96494247e-01 2.36450239e+00 -9.98092490e-01 2.37239374e+00
8.50000000e+02 -3.06016193e-09 -5.04159436e-04 9.30107433e-02 2.00600684e-03 4.89540048e-08 -5.51698189e-07 9.99997988e-01 9.95872505e-01 -2.36183512e+00 9.97465057e-01 -2.36969848e+00 -9.95864113e-01 2.36183246e+00 -9.97473846e-01 2.36970064e+00
8.51000000e+02 -3.07637879e-09 -5.03992433e-04 9.35295912e-02 1.99742982e-03 4.88025042e-08 -5.51206637e-07 9.99998005e-01 9.95072228e-01 -2.35855673e+00 9.96677097e-01 -2.36639381e+00 -9.95063872e-01 2.35855408e+00 -9.96685848e-01 2.36639596e+00
8.52000000e+02 -3.09259565e-09 -5.03825431e-04 9.40484391e-02 1.98885279e-03 4.86510036e-08 -5.50715085e-07 9.99998022e-01 9.94271951e-01 -2.35527835e+00 9.95889136e-01 -2.36308914e+00 -9.94263630e-01 2.35527570e+00 -9.95897850e-01 2.36309129e+00
8.53000000e+02 -3.10881251e-09 -5.03658428e-04 9.45672871e-02 1.98027577e-03 4.84995030e-08 -5.50223533e-07 9.99998038e-01 9.93471674e-01 -2.35199996e+00 9.95101176e-01 -2.35978447e+00 -9.93463389e-01 2.35199732e+00 -9.95109851e-01 2.35978662e+00
8.54000000e+02 -3.12502937e-09 -5.03491425e-04 9.50861350e-02 1.97169875e-03 4.83480023e-08 -5.49731982e-07 9.99998055e-01 9.92671397e-01 -2.34872157e+00 9.94313215e-01 -2.35647980e+00 -9.92663147e-01 2.34871894e+00 -9.94321853e-01 2.35648194e+00
8.55000000e+02 -3.14124623e-09 -5.03324423e-04 9.56049830e-02 1.96312173e-03 4.81965017e-08 -5.49240430e-07 9.99998072e-01 9.91871120e-01 -2.34544319e+00 9.93525255e-01 -2.35317513e+00 -9.91862905e-01 2.34544056e+00 -9.93533855e-01 2.35317727e+00
8.56000000e+02 -3.15746309e-09 -5.03157420e-04 9.61238309e-02 1.95454470e-03 4.80450011e-08 -5.48748878e-07 9.99998089e-01 9.91070844e-01 -2.34216480e+00 9.92737295e-01 -2.34987046e+00 -9.91062664e-01 2.34216218e+00 -9.92745857e-01 2.34987260e+00
8.57000000e+02 -3.17367996e-09 -5.02990418e-04 9.66426788e-02 1.94596768e-03 4.78935005e-08 -5.48257326e-07 9.99998106e-01 9.90270567e-01 -2.33888641e+00 9.91949334e-01 -2.34656579e+00 -9.90262422e-01 2.33888380e+00 -9.91957859e-01 2.34656792e+00
8.58000000e+02 -3.18989682e-09 -5.02823415e-04 9.71615268e-02 1.93739066e-03 4.77419999e-08 -5.47765775e-07 9.99998123e-01 9.89470290e-01 -2.33560803e+00 9.91161374e-01 -2.34326112e+00 -9.89462181e-01 2.33560542e+00 -9.91169860e-01 2.34326325e+00
8.59000000e+02 -3.20611368e-09 -5.02656412e-04 9.76803747e-02 1.92881364e-03 4.75904993e-08 -5.47274223e-07 9.99998140e-01 9.88670013e-01 -2.33232964e+00 9.90373413e-01 -2.33995645e+00 -9.88661939e-01 2.33232703e+00 -9.90381862e-01 2.33995857e+00
8.60000000e+02 -3.22233054e-09 -5.02489410e-04 9.81992226e-02 1.92023661e-03 4.74389987e-08 -5.46782671e-07 9.99998156e-01 9.87869736e-01 -2.32905126e+00 9.89585453e-01 -2.33665178e+00 -9.87861698e-01 2.32904865e+00 -9.89593864e-01 2.33665390e+00
8.61000000e+02 -3.23793110e-09 -5.02294357e-04 9.88280100e-02 1.91075960e-03 4.72442460e-08 -5.46046677e-07 9.99998174e-01 9.86848498e-01 -2.32508659e+00 9.88576546e-01 -2.33265829e+00 -9.86840501e-01 2.32508400e+00 -9.88584912e-01 2.33266041e+00
8.62000000e+02 -3.25353166e-09 -5.02099304e-04 9.94567973e-02 1.90128260e-03 4.70494933e-08 -5.45310682e-07 9.99998192e-01 9.85827260e-01 -2.32112193e+00 9.87567639e-01 -2.32866481e+00 -9.85819305e-01 2.32111934e+00 -9.87575961e-01 2.32866692e+00
