0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
1.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
2.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
3.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
4.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
5.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
6.00000000e+00 -2.53458951e-09 -1.01134801e-04 4.27304662e-03 3.01355906e-05 3.79478927e-08 -7.35889513e-06 -3.58931777e-03 1.79211348e-01 -3.92736291e-01 4.11855979e-03 1.79388398e-01 -3.93115257e-01 -3.59912587e-03 -1.79204159e-01 3.92738665e-01 4.10875304e-03 -1.79395625e-01 3.93112589e-01
7.00000000e+00 -5.06917903e-09 -2.02269603e-04 8.54609324e-03 6.02711811e-05 7.58957854e-08 -1.47177903e-05 -7.17863554e-03 3.58422696e-01 -7.85472581e-01 8.23711959e-03 3.58776796e-01 -7.86230514e-01 -7.19825174e-03 -3.58408318e-01 7.85477330e-01 8.21750608e-03 -3.58791250e-01 7.86225177e-01
8.00000000e+00 -7.60376854e-09 -3.03404404e-04 1.28191399e-02 9.04067717e-05 1.13843678e-07 -2.20766854e-05 -1.07679533e-02 5.37634043e-01 -1.17820887e+00 1.23556794e-02 5.38165195e-01 -1.17934577e+00 -1.07973776e-02 -5.37612478e-01 1.17821599e+00 1.23262591e-02 -5.38186874e-01 1.17933777e+00
9.00000000e+00 -1.01383581e-08 -4.04539205e-04 1.70921865e-02 1.20542362e-04 1.51791571e-07 -2.94355805e-05 -1.43572711e-02 7.16845391e-01 -1.57094516e+00 1.64742392e-02 7.17553593e-01 -1.57246103e+00 -1.43965035e-02 -7.16816637e-01 1.57095466e+00 1.64350122e-02 -7.17582499e-01 1.57245035e+00
1.00000000e+01 -1.26729476e-08 -5.05674006e-04 2.13652331e-02 1.50677953e-04 1.89739464e-07 -3.67944757e-05 -1.79465888e-02 8.96056739e-01 -1.96368145e+00 2.05927990e-02 8.96941991e-01 -1.96557629e+00 -1.79956294e-02 -8.96020796e-01 1.96369332e+00 2.05437652e-02 -8.96978124e-01 1.96556294e+00
1.10000000e+01 -1.26806835e-08 -5.05113354e-04 2.07781658e-02 1.53468718e-04 1.90552044e-07 -3.68475153e-05 -1.79473875e-02 8.95382448e-01 -1.96208713e+00 2.05908442e-02 8.96269108e-01 -1.96398529e+00 -1.79965840e-02 -8.95346500e-01 1.96209917e+00 2.05416543e-02 -8.96305249e-01 1.96397178e+00
