0.00000000e+00 0.00000000e+00 0.00000000e+00 2.00000000e-01 0.00000000e+00 0.00000000e+00 0.00000000e+00 1.00000000e+00 0.00000000e+00 5.20000000e-01 -1.04000000e+00 0.00000000e+00 5.20000000e-01 -1.04000000e+00 0.00000000e+00 -5.20000000e-01 1.04000000e+00 0.00000000e+00 -5.20000000e-01 1.04000000e+00
1.00000000e+00 0.00000000e+00 0.00000000e+00 2.00000000e-01 0.00000000e+00 0.00000000e+00 0.00000000e+00 1.00000000e+00 0.00000000e+00 5.20000000e-01 -1.04000000e+00 0.00000000e+00 5.20000000e-01 -1.04000000e+00 0.00000000e+00 -5.20000000e-01 1.04000000e+00 0.00000000e+00 -5.20000000e-01 1.04000000e+00
2.00000000e+00 0.00000000e+00 0.00000000e+00 2.00000000e-01 0.00000000e+00 0.00000000e+00 0.00000000e+00 1.00000000e+00 0.00000000e+00 5.20000000e-01 -1.04000000e+00 0.00000000e+00 5.20000000e-01 -1.04000000e+00 0.00000000e+00 -5.20000000e-01 1.04000000e+00 0.00000000e+00 -5.20000000e-01 1.04000000e+00
3.00000000e+00 0.00000000e+00 0.00000000e+00 2.00000000e-01 0.00000000e+00 0.00000000e+00 0.00000000e+00 1.00000000e+00 0.00000000e+00 5.20000000e-01 -1.04000000e+00 0.00000000e+00 5.20000000e-01 -1.04000000e+00 0.00000000e+00 -5.20000000e-01 1.04000000e+00 0.00000000e+00 -5.20000000e-01 1.04000000e+00
4.00000000e+00 0.00000000e+00 0.00000000e+00 2.00000000e-01 0.00000000e+00 0.00000000e+00 0.00000000e+00 1.00000000e+00 0.00000000e+00 5.20000000e-01 -1.04000000e+00 0.00000000e+00 5.20000000e-01 -1.04000000e+00 0.00000000e+00 -5.20000000e-01 1.04000000e+00 0.00000000e+00 -5.20000000e-01 1.04000000e+00
5.00000000e+00 0.00000000e+00 0.00000000e+00 2.00000000e-01 0.00000000e+00 0.00000000e+00 0.00000000e+00 1.00000000e+00 0.00000000e+00 5.20000000e-01 -1.04000000e+00 0.00000000e+00 5.20000000e-01 -1.04000000e+00 0.00000000e+00 -5.20000000e-01 1.04000000e+00 0.00000000e+00 -5.20000000e-01 1.04000000e+00
6.00000000e+00 -1.27093285e-11 -5.05682055e-07 2.00021365e-01 7.53389764e-08 9.48697318e-11 -1.83972378e-08 1.00000000e+00 -1.79465888e-05 5.20896057e-01 -1.04196368e+00 2.05927990e-05 5.20896942e-01 -1.04196558e+00 -1.79956294e-05 -5.20896021e-01 1.04196369e+00 2.05437652e-05 -5.20896978e-01 1.04196556e+00
7.00000000e+00 -2.54186570e-11 -1.01136411e-06 2.00042730e-01 1.50677953e-07 1.89739464e-10 -3.67944757e-08 1.00000000e+00 -3.58931777e-05 5.21792113e-01 -1.04392736e+00 4.11855979e-05 5.21793884e-01 -1.04393115e+00 -3.59912587e-05 -5.21792042e-01 1.04392739e+00 4.10875304e-05 -5.21793956e-01 1.04393113e+00
8.00000000e+00 -3.81279856e-11 -1.51704616e-06 2.00064096e-01 2.26016929e-07 2.84609195e-10 -5.51917135e-08 1.00000000e+00 -5.38397665e-05 5.22688170e-01 -1.04589104e+00 6.17783969e-05 5.22690826e-01 -1.04589673e+00 -5.39868881e-05 -5.22688062e-01 1.04589108e+00 6.16312956e-05 -5.22690934e-01 1.04589669e+00
9.00000000e+00 -5.08373141e-11 -2.02272822e-06 2.00085461e-01 3.01355906e-07 3.79478927e-10 -7.35889513e-08 1.00000000e+00 -7.17863554e-05 5.23584227e-01 -1.04785473e+00 8.23711959e-05 5.23587768e-01 -1.04786231e+00 -7.19825174e-05 -5.23584083e-01 1.04785477e+00 8.21750608e-05 -5.23587912e-01 1.04786225e+00
